location,year,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
Macao,2023,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26957788.0,10182379.0,9614504.0,7160905.0,0.0,21401.0,259.36,97.77,92.39,1030.07,30793.0,6436.0,0.92,0.0,2116316.898,4037.6000000000004,1009.194,514.073,10800770.652999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8676.72,0.0,71603540.0,3777.0002000000004,51.66,263.44,5363.876200000001
Madagascar,2020,2661973.0,17714.0,17690.855,35353.0,261.0,260.723,598.209,598.208,597.438,8.814,8.815,8.796,232.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5287567.0,28934.0,182.865,1.0010000000000001,97350.0,3.364,35.6871,3518.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,17549.96,15910.262,7095.200000000001,1060.298,610.332,512751.28,28091.199999999997,146969.828,1426.28,0.0,0.0,18295.48,72.4,24268.480000000003,191.136,10719441916.0,0.0,0.0,0.0,0.0
Madagascar,2021,13191601.0,32565.0,32161.857,267728.0,766.0,761.86,1697.943,1099.7359999999999,1086.107,34.682,25.874,25.739,222.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31968908.0,96542.0,1105.591,3.336,226056.0,7.8180000000000005,38.4779,29368.899999999998,5030046.0,3767910.0,2226364.0,0.0,13544.0,911286.0,2.51,1.99,1.83,0.0,30799.0,757513.0,2.584,17363.35,16042.115,7154.000000000001,1069.085,615.39,517000.60000000003,28323.999999999996,148187.81,1438.1,0.0,0.0,18447.1,73.0,24469.600000000002,192.72,10808277070.0,0.0,0.0,0.0,0.0
Madagascar,2022,23566618.0,17456.0,17882.298,501485.0,389.0,393.454,2287.439,589.496,603.908,47.819,13.141,13.296,238.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3165931.0,0.0,109.488,0.0,123383.0,4.252,13.2979,7272.8,48159026.0,47363305.0,46230783.0,1150540.0,0.0,1528517.0,8.19,7.09,6.84,3.91,51632.0,1355387.0,4.577,6265.44,16042.115,7154.000000000001,1069.085,615.39,517000.60000000003,28323.999999999996,148187.81,1438.1,0.0,0.0,18447.1,73.0,24469.600000000002,192.72,10808277070.0,0.0,0.0,0.0,0.0
Madagascar,2023,24893765.0,747.0,737.6,519727.0,10.0,10.01,2312.666,25.227,24.896,48.157,0.34,0.35000000000000003,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50861477.0,42010234.0,40695257.0,2580457.0,0.0,651050.0,10.44,9.15,8.88,8.72,21986.0,596369.0,2.026,0.0,16042.115,7154.000000000001,1069.085,615.39,517000.60000000003,28323.999999999996,148187.81,1438.1,0.0,0.0,18447.1,73.0,24469.600000000002,192.72,10808277070.0,0.0,0.0,0.0,0.0
Madagascar,2024,5273430.0,8.0,17.419999999999998,109802.0,0.0,0.0,2312.936,0.27,0.584,48.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,3384.227,1509.2,225.533,129.822,109065.88,5975.2,31261.538,303.38,0.0,0.0,3891.58,15.4,5162.080000000001,40.656,2280102286.0,0.0,0.0,0.0,0.0
Malawi,2020,960125.0,6343.0,6288.715,28562.0,188.0,187.727,310.85,310.845,308.182,9.213,9.212,9.198,242.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6634172.0,57004.0,333.546,2.862,83999.0,4.224,16.9331,12206.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,16536.11,71501.878,6552.200000000001,1078.3980000000001,645.446,396405.20399999997,25846.800000000003,82300.338,1426.28,1592.8000000000002,8941.4,3150.8480000000004,470.6,23262.120000000003,174.846,7386725116.0,0.0,0.0,0.0,0.0
Malawi,2021,15880339.0,64339.0,63497.546,549963.0,2140.0,2137.862,3463.901,3153.05,3111.774,114.088,104.872,104.755,397.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8622726.0,19492.0,433.523,0.98,405509.0,20.375,47.6445,21987.1,174264513.0,142138362.0,65680412.0,0.0,1162205.0,1774201.0,8.83,7.32,3.46,0.0,86946.0,1482695.0,7.271,15158.01,72094.435,6606.500000000001,1087.335,650.795,399690.32999999996,26061.000000000004,82982.385,1438.1,1606.0000000000002,9015.5,3176.96,474.5,23454.9,176.295,7447941070.0,0.0,0.0,0.0,0.0
Malawi,2022,31485478.0,17566.0,18461.696,961489.0,357.0,359.457,4320.442,860.85,904.728,131.583,17.493,17.612000000000002,272.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28859190.0,6734.0,1450.958,0.34,98756.0,4.964,14.1476,7471.4,144731242.0,110391685.0,60724685.0,1185522.0,94788.0,4843802.0,31.21,22.48,15.16,5.8,237349.0,3115118.0,15.245,11030.03,72094.435,6606.500000000001,1087.335,650.795,399690.32999999996,26061.000000000004,82982.385,1438.1,1606.0000000000002,9015.5,3176.96,474.5,23454.9,176.295,7447941070.0,0.0,0.0,0.0,0.0
Malawi,2023,32400391.0,1008.0,1008.014,980369.0,1.0,1.001,4369.841,49.391999999999996,49.392,131.632,0.049,0.049,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99376796.0,50216491.0,39395865.0,10240295.0,0.0,1888884.0,41.68,26.63,21.01,50.17,92556.0,841447.0,4.1129999999999995,0.0,72094.435,6606.500000000001,1087.335,650.795,399690.32999999996,26061.000000000004,82982.385,1438.1,1606.0000000000002,9015.5,3176.96,474.5,23454.9,176.295,7447941070.0,0.0,0.0,0.0,0.0
Malawi,2024,6865936.0,0.0,0.0,206822.0,0.0,0.0,4369.841,0.0,0.0,131.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,15208.963,1393.7,229.383,137.291,84318.234,5497.8,17505.873,303.38,338.8,1901.8999999999999,670.2080000000001,100.10000000000001,4948.02,37.190999999999995,1571209486.0,0.0,0.0,0.0,0.0
Malaysia,2020,5871700.0,103900.0,100491.134,47461.0,451.0,445.875,3061.446,3061.448,2961.006,13.289,13.284,13.127,344.24,14736.0,434.198,270365.0,7966.39,0.0,0.0,281525.0,8295.21,419206823.0,4317441.0,12486.104,128.591,4191823.0,124.858,5.4001,78661.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,20449.47,34843.948000000004,10823.8,2278.0660000000003,1233.334,9704555.368,36.2,94461.004,6059.879999999999,362.0,15348.8,0.0,687.8,27569.92,293.22,12285634192.0,-73117.803,-55.910000000000004,-90.8,-2202.3442126
Malaysia,2021,428056900.0,2637279.0,2637513.016,4194943.0,30883.0,30853.584,80769.685,77708.237,77715.135,923.266,909.979,909.098,370.87,263646.0,7768.409,2180246.0,64241.62,0.0,0.0,2669558.0,78659.356,7483974624.0,37528299.0,222910.675,1117.781,37316850.0,1111.484,22.9531,7560.2,7609347779.0,4065126123.0,3388444043.0,175501782.0,57849242.0,57324989.0,170.45,76.72,75.62,517.01,1689099.0,26036255.0,76.713,25776.57,35132.71,10913.5,2296.945,1243.555,9784979.86,36.5,95243.83,6110.099999999999,365.0,15476.0,0.0,693.5,27798.399999999998,295.65000000000003,12387448840.0,24321.1928,-3.6899999999999986,260.14,724.4083449999999
Malaysia,2022,1582424823.0,2282127.0,2285301.858,12849398.0,5501.0,5535.556,148013.26,67243.577,67337.12299999999,1085.355,162.089,163.10399999999998,358.02,41070.0,1210.15,670921.0,19768.897,0.0,0.0,1144447.0,33721.479,9103625729.0,18801816.0,271152.074,560.011,19044482.0,567.233,13.6386,2949.5,25534887075.0,10105790705.0,9817937734.0,5689367317.0,14508065.0,15034546.0,213.2,82.87,81.14,16763.88,443003.0,2096679.0,6.164,7693.07,35132.71,10913.5,2296.945,1243.555,9784979.86,36.5,95243.83,6110.099999999999,365.0,15476.0,0.0,693.5,27798.399999999998,295.65000000000003,12387448840.0,438464.811,93.5,108.4,12919.50087
Malaysia,2023,1860506594.0,204016.0,186360.582,13536702.0,458.0,436.605,154024.655,6011.394,5491.173,1098.85,13.493,12.859,1.36,4845.0,142.745,91056.0,2682.989,0.0,0.0,194693.0,5736.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26066300928.0,9509308303.0,9889518502.0,6154976080.0,287750.0,297260.0,214.06,82.91,81.18,18135.84,8755.0,14946.0,0.006,0.0,35132.71,10913.5,2296.945,1243.555,9784979.86,36.5,95243.83,6110.099999999999,365.0,15476.0,0.0,693.5,27798.399999999998,295.65000000000003,12387448840.0,522368.831,79.84,-6.2299999999999995,15225.6269
Malaysia,2024,405325029.0,48990.0,66645.43,2874885.0,55.0,76.425,155468.16,1443.5059999999999,1963.729,1100.47,1.6199999999999999,2.254,0.0,1010.0,29.752,16749.0,493.513,0.0,0.0,42489.0,1251.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6829242815.0,2644966109.0,2589776882.0,1615015324.0,7324.0,7811.0,214.08,82.91,81.18,4758.69,230.0,556.0,0.0,0.0,9047.876,2810.6,591.542,320.258,2519967.416,9.4,24528.548000000003,1573.56,94.0,3985.6,0.0,178.6,7159.04,76.14,3190192304.0,0.0,0.0,0.0,0.0
Maldives,2020,1737447.0,13645.0,13601.86,6141.0,48.0,48.041,26048.209,26050.118,25967.763,91.638,91.633,91.63,264.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28922516.0,306372.0,55464.711,587.535,298233.0,571.93,15.5135,10731.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,526504.746,11077.2,1491.44,1040.75,5496468.992,0.0,59695.61,3326.7799999999997,760.2,19910.0,34680.686,0.0,28569.04,267.88,189614876.0,801.799972,108.83,182.54999999999998,1558.554592
Maldives,2021,21287506.0,81220.0,81133.577,59006.0,213.0,212.766,181107.984,155059.775,154894.762,498.284,406.639,406.064,382.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388978419.0,1563957.0,745943.913,2999.201,1559640.0,2990.909,18.5872,12143.7,142137944.0,85785135.0,55844705.0,508104.0,702479.0,791953.0,150.85,75.75,70.15,96.98,1511937.0,399352.0,76.235,0.0,530868.045,11169.0,1503.8,1049.375,5542019.84,0.0,60190.325,3354.35,766.5,20075.0,34968.095,0.0,28805.8,270.1,191186270.0,4307.7996299999995,238.47,476.72,8260.89303
Maldives,2022,63365008.0,90814.0,90943.553,109391.0,50.0,50.294,354483.98,173375.997,173623.39,593.74,95.456,96.018,304.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153124919.0,340784.0,293647.658,653.521,352764.0,676.487,15.6262,558.2,66506129.0,29859467.0,28114497.0,8532165.0,70093.0,162106.0,181.64,76.2,73.52,1628.93,309511.0,2430.0,0.461,0.0,530868.045,11169.0,1503.8,1049.375,5542019.84,0.0,60190.325,3354.35,766.5,20075.0,34968.095,0.0,28805.8,270.1,191186270.0,0.0,0.0,0.0,0.0
Maldives,2023,68030603.0,1016.0,1015.994,114696.0,5.0,5.005,356423.66,1939.6779999999999,1939.665,603.286,9.545,9.548,0.29000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5709900.0,2395668.0,2310819.0,1003413.0,0.0,333.0,181.7,76.23,73.53,191.58,666.0,135.0,0.009000000000000001,0.0,530868.045,11169.0,1503.8,1049.375,5542019.84,0.0,60190.325,3354.35,766.5,20075.0,34968.095,0.0,28805.8,270.1,191186270.0,0.0,0.0,0.0,0.0
Maldives,2024,14375438.0,0.0,0.0,24332.0,0.0,0.0,356423.66,0.0,0.0,603.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,111991.341,2356.2000000000003,317.24,221.375,1169138.432,0.0,12697.685,707.63,161.70000000000002,4235.0,7376.831,0.0,6076.84,56.98,40332446.0,0.0,0.0,0.0,0.0
Mali,2020,709322.0,6574.0,6456.88,30209.0,250.0,241.433,290.967,290.967,285.764,11.065,11.067,10.694,284.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,14259.1,5500.952,5936.799999999999,911.878,537.932,729178.772,0.0,97024.688,876.04,579.2,8326.0,18907.984,36.2,21470.22,157.108,8178882476.0,0.0,0.0,0.0,0.0
Mali,2021,4875021.0,13437.0,13437.174,176975.0,403.0,409.569,885.693,594.725,594.705,28.902,17.844,18.183,384.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15077877.0,11365204.0,4709287.0,0.0,0.0,1060228.0,4.68,3.88,1.74,0.0,46937.0,879943.0,3.901,16351.51,5546.54,5985.999999999999,919.4350000000001,542.39,735221.6900000001,0.0,97828.76,883.3,584.0,8395.0,19064.68,36.5,21648.15,158.41,8246663270.0,0.0,0.0,0.0,0.0
Mali,2022,11322596.0,12757.0,12874.017,266590.0,90.0,92.02,1450.322,564.631,569.819,32.885,3.9829999999999997,4.058,318.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17019330.0,605.0,776.963,0.028,62536.0,2.851,1.1593,13494.8,97370899.0,71546555.0,55022142.0,0.0,0.0,3444380.0,19.78,14.62,11.83,0.0,152463.0,2452724.0,10.85,10535.7,5546.54,5985.999999999999,919.4350000000001,542.39,735221.6900000001,0.0,97828.76,883.3,584.0,8395.0,19064.68,36.5,21648.15,158.41,8246663270.0,0.0,0.0,0.0,0.0
Mali,2023,12077357.0,396.0,396.018,271195.0,0.0,0.0,1467.849,17.526,17.514,32.885,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42024486.0,31009545.0,25505746.0,0.0,0.0,1405445.0,26.21,19.27,16.08,0.0,62216.0,1014132.0,4.482,0.0,5546.54,5985.999999999999,919.4350000000001,542.39,735221.6900000001,0.0,97828.76,883.3,584.0,8395.0,19064.68,36.5,21648.15,158.41,8246663270.0,0.0,0.0,0.0,0.0
Mali,2024,2553628.0,0.0,0.0,57211.0,0.0,0.0,1467.849,0.0,0.0,32.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1170.0919999999999,1262.8,193.96300000000002,114.422,155101.562,0.0,20637.848,186.34,123.2,1771.0,4021.864,7.7,4566.87,33.418,1739707046.0,0.0,0.0,0.0,0.0
Malta,2020,919320.0,12616.0,12440.295,11481.0,227.0,219.868,23656.789,23656.786,23327.304,425.657,425.656,412.276,271.52,197.0,369.403,0.0,0.0,76.0,145.879,969.0,1823.513,48295477.0,400937.0,91686.113,761.154,389676.0,739.779,4.4686,7049.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,16745.41,526361.394,15348.8,7032.2119999999995,4099.288,13217822.925999999,72.4,61073.382000000005,3196.46,7565.799999999999,10932.4,0.0,1623.5700000000002,29875.86,323.99,193052066.0,-402.400159,-153.97,412.39,-780.8076800000001
Malta,2021,11435137.0,34820.0,34258.416,152589.0,266.0,272.863,88949.227,65292.436,64239.405,924.445,498.787,511.664,390.38,210.0,393.778,0.0,0.0,137.0,262.961,962.0,1808.157,373369146.0,1034105.0,708819.303,1963.182,1019272.0,1935.032,10.549,54551.5,193124315.0,101338412.0,88443464.0,0.0,1040743.0,1043669.0,201.07,83.37,81.73,0.0,1957024.0,434459.0,81.481,18908.65,530723.505,15476.0,7090.49,4133.26,13327362.895,73.0,61579.51500000001,3222.95,7628.499999999999,11023.0,0.0,1637.025,30123.45,326.675,194651945.0,18940.40116,321.82,342.57,35957.02935
Malta,2022,35472490.0,68801.0,69538.277,269216.0,341.0,341.291,217960.858,129011.629,130394.146,1563.868,639.423,639.993,346.35,75.0,140.632,0.0,0.0,20.0,38.386,1867.0,3508.828,310703818.0,401996.0,589852.87,763.166,420299.0,797.912,18.4985,1909.4,460369279.0,168328595.0,165994339.0,0.0,301918.0,325076.0,258.2,89.74,88.38,0.0,609578.0,36131.0,6.784,8077.46,530723.505,15476.0,7090.49,4133.26,13327362.895,73.0,61579.51500000001,3222.95,7628.499999999999,11023.0,0.0,1637.025,30123.45,326.675,194651945.0,33945.80412,347.02,304.44,63653.19724
Malta,2023,43464840.0,4785.0,4700.125,315926.0,57.0,54.468999999999994,226933.412,8972.555,8813.438,1670.751,106.877,102.108,2.72,53.0,99.37899999999999,0.0,0.0,34.0,65.254,1027.0,1936.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87158310.0,30160522.0,29230950.0,5333069.0,1699.0,31270.0,263.99,89.81,88.42,1000.03,58673.0,391.0,0.064,0.0,530723.505,15476.0,7090.49,4133.26,13327362.895,73.0,61579.51500000001,3222.95,7628.499999999999,11023.0,0.0,1637.025,30123.45,326.675,194651945.0,36517.60878,265.75,-82.88000000000001,68247.772
Malta,2024,9340195.0,382.0,460.848,69327.0,13.0,15.58,227649.716,716.306,864.173,1695.128,24.375999999999998,29.205000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16903970.0,5747436.0,5658761.0,5910345.0,0.0,814.0,264.17,89.81,88.43,1108.27,1538.0,0.0,0.0,0.0,114868.92300000001,3349.6,1534.6539999999998,894.596,2884552.5169999995,15.8,13328.169000000002,697.57,1651.1,2385.7999999999997,0.0,354.315,6519.87,70.705,42130147.0,0.0,0.0,0.0,0.0
Marshall Islands,2020,181.0,4.0,4.004,0.0,0.0,0.0,96.17,96.171,96.173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,94.0,21.307000000000002,2.2390000000000003,1120.0,26.634999999999998,0.275,303.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,106844.29999999999,0.0,0.0,0.0,1382551.124,0.0,201921.066,11051.86,0.0,0.0,29865.724,977.4000000000001,26679.4,254.84799999999998,15056666.0,0.0,0.0,0.0,0.0
Marshall Islands,2021,1460.0,0.0,0.0,0.0,0.0,0.0,96.17,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.0,3090.0,142.11599999999999,73.48400000000001,1938.0,46.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,107729.74999999999,0.0,0.0,0.0,1394008.73,0.0,203594.445,11143.45,0.0,0.0,30113.23,985.5000000000001,26900.5,256.96,15181445.0,0.0,0.0,0.0,0.0
Marshall Islands,2022,2012070.0,15540.0,15540.014,2268.0,17.0,17.003,373716.731,373620.563,373620.562,408.723,408.724,408.72299999999996,55.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,107729.74999999999,0.0,0.0,0.0,1394008.73,0.0,203594.445,11143.45,0.0,0.0,30113.23,985.5000000000001,26900.5,256.96,15181445.0,0.0,0.0,0.0,0.0
Marshall Islands,2023,5833992.0,594.0,593.999,6205.0,0.0,0.0,387997.98,14281.251,14281.26,408.723,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,107729.74999999999,0.0,0.0,0.0,1394008.73,0.0,203594.445,11143.45,0.0,0.0,30113.23,985.5000000000001,26900.5,256.96,15181445.0,0.0,0.0,0.0,0.0
Marshall Islands,2024,1242626.0,0.0,0.0,1309.0,0.0,0.0,387997.98,0.0,0.0,408.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,22726.55,0.0,0.0,0.0,294078.554,0.0,42950.061,2350.81,0.0,0.0,6352.6539999999995,207.9,5674.900000000001,54.208,3202661.0,0.0,0.0,0.0,0.0
Martinique,2020,437711.0,6072.0,5946.861,5621.0,42.0,42.021,16521.909,16521.912,16181.383,114.282,114.28200000000001,114.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,16543.4,0.0,4540.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29879.480000000003,0.0,133039344.0,-2473.399279,-270.05,36.260000000000005,-6677.661887
Martinique,2021,8168449.0,41756.0,41761.258,101740.0,733.0,731.277,130139.968,113618.066,113632.489,2108.775,1994.493,1989.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,16680.5,0.0,4578.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30127.100000000002,0.0,134141880.0,13895.2006995,198.7,1331.78,37676.893293
Martinique,2022,63748108.0,179562.0,179681.841,351265.0,304.0,305.717,618728.096,488588.129,488914.273,2935.959,827.184,831.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,16680.5,0.0,4578.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30127.100000000002,0.0,134141880.0,62857.2019,686.21,576.23,171034.42
Martinique,2023,83890651.0,2964.0,2963.996,401322.0,25.0,25.017999999999997,626793.139,8065.044,8065.057,3003.984,68.025,68.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,16680.5,0.0,4578.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30127.100000000002,0.0,134141880.0,68917.3022,532.75,-78.77000000000002,187795.2878
Martinique,2024,17737258.0,0.0,0.0,85008.0,0.0,0.0,626793.139,0.0,0.0,3003.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3518.9,0.0,965.8109999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355.580000000001,0.0,28298424.0,0.0,0.0,0.0,0.0
Mauritania,2020,1462743.0,13516.0,13515.985,71881.0,337.0,337.015,2853.797,2853.797,2853.788,71.155,71.153,71.134,249.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4572467.0,21560.0,990.7909999999999,4.674,145516.0,31.543,18.5281,9831.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,14208.74,1552.618,7348.6,1135.956,648.7040000000001,1302343.146,2172.0,84109.614,876.04,0.0,0.0,5773.9,0.0,23501.04,197.65200000000002,1714484852.0,0.0,0.0,0.0,0.0
Mauritania,2021,9353692.0,26937.0,26876.158,211758.0,525.0,523.606,8541.333,5687.536,5674.713,182.005,110.845,110.508,368.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715696.0,1869.0,588.454,0.405,587356.0,127.274,16.1723,14254.9,41687265.0,25461346.0,15052447.0,0.0,24659.0,1891028.0,40.9,24.62,16.2,0.0,399281.0,1153956.0,24.384999999999998,13687.44,1565.485,7409.5,1145.37,654.08,1313136.045,2190.0,84806.655,883.3,0.0,0.0,5821.75,0.0,23695.8,199.29000000000002,1728693290.0,0.0,0.0,0.0,0.0
Mauritania,2022,21932666.0,22975.0,23035.837,357477.0,135.0,136.445,13392.324,4850.994,4863.843,210.509,28.502,28.771,301.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37381564.0,21776.0,8100.0560000000005,4.718,263027.0,57.01,8.8601,81150.6,56956705.0,56352190.0,39193021.0,4398151.0,0.0,2176156.0,85.86,44.32,32.46,92.87,459495.0,945796.0,19.972,11850.25,1565.485,7409.5,1145.37,654.08,1313136.045,2190.0,84806.655,883.3,0.0,0.0,5821.75,0.0,23695.8,199.29000000000002,1728693290.0,0.0,0.0,0.0,0.0
Mauritania,2023,23230091.0,483.0,471.021,363905.0,0.0,0.0,13468.124,101.979,99.416,210.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40695704.0,21011665.0,15383858.0,3834275.0,0.0,9388.0,86.06,44.42,32.53,80.97999999999999,1908.0,4645.0,0.10200000000000001,0.0,1565.485,7409.5,1145.37,654.08,1313136.045,2190.0,84806.655,883.3,0.0,0.0,5821.75,0.0,23695.8,199.29000000000002,1728693290.0,0.0,0.0,0.0,0.0
